"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,700A,Inter-Divisional Charges,Expenses,341639
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,100A,Salaries And Benefits,Expenses,1204064
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,200A,Materials & Supplies,Expenses,816
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,300A,Equipment,Expenses,625
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,400A,Service And Rent,Expenses,5045
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,100A,Salaries And Benefits,Expenses,2831730
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,200A,Materials & Supplies,Expenses,102919
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,300A,Equipment,Expenses,12275
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,400A,Service And Rent,Expenses,161292
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,700A,Inter-Divisional Charges,Expenses,13051
Property Tax,Special Levy for Scarborough Subway,Special Levy for Scarborough Subway,510A,Special Levy for Scarborough Subway,Expenses,40686000
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,100A,Salaries And Benefits,Expenses,10818360
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,200A,Materials & Supplies,Expenses,79818
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,300A,Equipment,Expenses,31358
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,400A,Service And Rent,Expenses,1006007
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,510A,Contribution To Reserves/Reserve Funds,Expenses,10149
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,650A,Other Expenditures,Expenses,35223802
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,700A,Inter-Divisional Charges,Expenses,378480
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,100A,Salaries And Benefits,Expenses,49639376
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,200A,Materials & Supplies,Expenses,4011081
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,300A,Equipment,Expenses,104996
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,400A,Service And Rent,Expenses,71583380
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,510A,Contribution To Reserves/Reserve Funds,Expenses,2157915
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,650A,Other Expenditures,Expenses,4383072
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,700A,Inter-Divisional Charges,Expenses,508230
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,100A,Salaries And Benefits,Expenses,5430240
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,200A,Materials & Supplies,Expenses,39240
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,300A,Equipment,Expenses,100966
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,400A,Service And Rent,Expenses,1036611
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,510A,Contribution To Reserves/Reserve Funds,Expenses,49855
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,650A,Other Expenditures,Expenses,300000
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,700A,Inter-Divisional Charges,Expenses,65763
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,100A,Salaries And Benefits,Expenses,1507137
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,200A,Materials & Supplies,Expenses,6723
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,300A,Equipment,Expenses,1982
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,400A,Service And Rent,Expenses,133613
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,510A,Contribution To Reserves/Reserve Funds,Expenses,49982
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,650A,Other Expenditures,Expenses,46565439
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,700A,Inter-Divisional Charges,Expenses,79240
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,100A,Salaries And Benefits,Expenses,1507134
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,200A,Materials & Supplies,Expenses,6723
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,300A,Equipment,Expenses,1982
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,400A,Service And Rent,Expenses,133613
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,510A,Contribution To Reserves/Reserve Funds,Expenses,49982
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,650A,Other Expenditures,Expenses,110241374
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,700A,Inter-Divisional Charges,Expenses,79240
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,100A,Salaries And Benefits,Expenses,1749238
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,200A,Materials & Supplies,Expenses,6723
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,300A,Equipment,Expenses,1982
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,400A,Service And Rent,Expenses,133613
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,510A,Contribution To Reserves/Reserve Funds,Expenses,49982
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,650A,Other Expenditures,Expenses,319459871
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,700A,Inter-Divisional Charges,Expenses,79471
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,100A,Salaries And Benefits,Expenses,495714
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,200A,Materials & Supplies,Expenses,132
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,300A,Equipment,Expenses,107
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,400A,Service And Rent,Expenses,18282
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,100A,Salaries And Benefits,Expenses,2038488
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,200A,Materials & Supplies,Expenses,3251
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,300A,Equipment,Expenses,107
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,400A,Service And Rent,Expenses,22270
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,650A,Other Expenditures,Expenses,3000000
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,100A,Salaries And Benefits,Expenses,887663
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,200A,Materials & Supplies,Expenses,8238
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,300A,Equipment,Expenses,446
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,400A,Service And Rent,Expenses,36435
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,100A,Salaries And Benefits,Expenses,1038695
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,200A,Materials & Supplies,Expenses,4155
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,300A,Equipment,Expenses,1644
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,400A,Service And Rent,Expenses,73528
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,650A,Other Expenditures,Expenses,10000000
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,100A,Salaries And Benefits,Expenses,488368
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,200A,Materials & Supplies,Expenses,11569
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,300A,Equipment,Expenses,446
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,400A,Service And Rent,Expenses,2380588
"Social Development, Finance & Administration",CD-Community Partnership Investment Program,Investment Funding,650A,Other Expenditures,Expenses,3647700
"Social Development, Finance & Administration",CD-Community Partnership Investment Program,Partnership Funding,650A,Other Expenditures,Expenses,16005500
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Management & Reporting,100A,Salaries And Benefits,Expenses,2005483
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Management & Reporting,200A,Materials & Supplies,Expenses,14184
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Management & Reporting,300A,Equipment,Expenses,869
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Management & Reporting,400A,Service And Rent,Expenses,48150
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Management & Reporting,510A,Contribution To Reserves/Reserve Funds,Expenses,21008
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Planning & Coordination,100A,Salaries And Benefits,Expenses,411678
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Planning & Coordination,200A,Materials & Supplies,Expenses,2844
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Planning & Coordination,300A,Equipment,Expenses,521
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Planning & Coordination,400A,Service And Rent,Expenses,27960
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Financial Planning & Coordination,510A,Contribution To Reserves/Reserve Funds,Expenses,12605
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Program Support,100A,Salaries And Benefits,Expenses,739471
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Program Support,200A,Materials & Supplies,Expenses,7991
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Program Support,300A,Equipment,Expenses,1648
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Program Support,400A,Service And Rent,Expenses,36590
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Program Support,510A,Contribution To Reserves/Reserve Funds,Expenses,40792
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Program Support,700A,Inter-Divisional Charges,Expenses,298025
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Revenue & Cash Management,100A,Salaries And Benefits,Expenses,1912033
"Social Development, Finance & Administration",CD-Financial Management & Program Support,Revenue & Cash Management,200A,Materials & Supplies,Expenses,2844
