"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,Inter-Divisional Charges,700A,61085,
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,Materials & Supplies,200A,19325,
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,Other Expenditures,650A,23699,
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,Salaries And Benefits,100A,3263097,
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,Service And Rent,400A,91811,
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,Equipment,300A,2000,
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,Materials & Supplies,200A,2213,
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,Salaries And Benefits,100A,762349,
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,Service And Rent,400A,11000,
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,Equipment,300A,750,
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,Inter-Divisional Charges,700A,101099,
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,Materials & Supplies,200A,1144,
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,Salaries And Benefits,100A,1837413,
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,Service And Rent,400A,-2403,Non-normal value
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,Contribution To Reserves/Reserve Funds,510A,22455,
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,Equipment,300A,6182,
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,Inter-Divisional Charges,700A,318171,
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,Materials & Supplies,200A,44785,
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,Salaries And Benefits,100A,2298179,
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,Service And Rent,400A,341278,
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,Equipment,300A,2900,
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,Materials & Supplies,200A,556,
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,Salaries And Benefits,100A,2015154,
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,Service And Rent,400A,6941,
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,Equipment,300A,36450,
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,Materials & Supplies,200A,3535,
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,Salaries And Benefits,100A,5908812,
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,Service And Rent,400A,52649,
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,Equipment,300A,1725,
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,Materials & Supplies,200A,351,
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,Salaries And Benefits,100A,486046,
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,Service And Rent,400A,2138,
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,Contribution To Reserves/Reserve Funds,510A,103266,
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,Equipment,300A,33482,
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,Inter-Divisional Charges,700A,355608,
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,Materials & Supplies,200A,925355,
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,Salaries And Benefits,100A,1598944,
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,Service And Rent,400A,278048,
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,Equipment,300A,1125,
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,Materials & Supplies,200A,816,
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,Salaries And Benefits,100A,1169392,
"Policy, Planning, Finance & Administration",PA-Program Support,Public Consultation,Service And Rent,400A,5676,
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,Equipment,300A,3375,
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,Materials & Supplies,200A,113863,
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,Salaries And Benefits,100A,2918247,
"Policy, Planning, Finance & Administration",PA-Program Support,Time & Attendance Data Entry & Reporting,Service And Rent,400A,185904,
Property Tax,Special Levy for Scarborough Subway,Special Levy for Scarborough Subway,Special Levy for Scarborough Subway,510A,24846399,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Contribution To Reserves/Reserve Funds,510A,10154,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Equipment,300A,26947,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Inter-Divisional Charges,700A,422147,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Materials & Supplies,200A,96424,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Other Expenditures,650A,35586453,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Salaries And Benefits,100A,11046606,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Service And Rent,400A,930656,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Contribution To Reserves/Reserve Funds,510A,4631915,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Equipment,300A,134923,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Inter-Divisional Charges,700A,498096,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Materials & Supplies,200A,4120978,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Other Expenditures,650A,6620848,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Salaries And Benefits,100A,50553391,
"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Service And Rent,400A,68664779,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Contribution To Reserves/Reserve Funds,510A,49855,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Equipment,300A,1716,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Inter-Divisional Charges,700A,23649,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Materials & Supplies,200A,3050,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Salaries And Benefits,100A,1882828,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Service And Rent,400A,133366,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Contribution To Reserves/Reserve Funds,510A,49982,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Equipment,300A,3155,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Inter-Divisional Charges,700A,62847,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Materials & Supplies,200A,5936,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Other Expenditures,650A,36836909,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Salaries And Benefits,100A,1512043,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Service And Rent,400A,141883,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Contribution To Reserves/Reserve Funds,510A,49982,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Equipment,300A,3155,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Inter-Divisional Charges,700A,62847,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Materials & Supplies,200A,5936,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Other Expenditures,650A,110558605,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Salaries And Benefits,100A,1511506,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Service And Rent,400A,141883,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Contribution To Reserves/Reserve Funds,510A,49982,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Equipment,300A,3155,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Inter-Divisional Charges,700A,99582,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Materials & Supplies,200A,5936,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Other Expenditures,650A,323948781,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Salaries And Benefits,100A,1774501,
"Shelter, Support & Housing Administration",HS-Social Housing System Management,Manage Social Housing Provider Subsidies,Service And Rent,400A,141883,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,Equipment,300A,107,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,Materials & Supplies,200A,132,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,Salaries And Benefits,100A,491094,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Engagement,Service And Rent,400A,372282,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,Equipment,300A,107,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,Materials & Supplies,200A,3251,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,Other Expenditures,650A,1500000,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,Salaries And Benefits,100A,1651582,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Funding Delivery,Service And Rent,400A,22270,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,Equipment,300A,446,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,Materials & Supplies,200A,8238,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,Salaries And Benefits,100A,855718,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Community Safety,Service And Rent,400A,36435,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,Equipment,300A,1644,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,Materials & Supplies,200A,4155,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,Other Expenditures,650A,7000000,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,Salaries And Benefits,100A,1183069,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Tower & Neighbourhood Revitalization,Service And Rent,400A,133528,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,Equipment,300A,446,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,Materials & Supplies,200A,12489,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,Salaries And Benefits,100A,604294,
"Social Development, Finance & Administration",CD-Community & Neighbourhood Development,Youth Development,Service And Rent,400A,2507188,
"Social Development, Finance & Administration",CD-Community Partnership Investment Program,Investment Funding,Other Expenditures,650A,4896800,
