Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,Service And Rent,400A,Expenses,"317,017"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Equipment,300A,Expenses,"4,742"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Inter-Divisional Charges,700A,Expenses,"141,671"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Inter-Divisional Recoveries,750A,Revenues,"(1,583,918)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Materials & Supplies,200A,Expenses,"11,499"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Other Expenditures,650A,Expenses,"50,000"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Salaries And Benefits,100A,Expenses,"1,920,571"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,Service And Rent,400A,Expenses,"799,463"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,User Fees & Donations,850A,Revenues,"(7,266,205)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,Equipment,300A,Expenses,"4,498"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,Inter-Divisional Charges,700A,Expenses,"157,528"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,Inter-Divisional Recoveries,750A,Revenues,"(1,466,060)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,Materials & Supplies,200A,Expenses,"24,749"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,Salaries And Benefits,100A,Expenses,"627,364"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,Service And Rent,400A,Expenses,"593,023"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Equipment,300A,Expenses,"4,149"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Inter-Divisional Charges,700A,Expenses,"57,328"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Inter-Divisional Recoveries,750A,Revenues,"(1,906,629)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Materials & Supplies,200A,Expenses,"15,384"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Other Expenditures,650A,Expenses,"279,529"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Salaries And Benefits,100A,Expenses,"1,815,373"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,Service And Rent,400A,Expenses,"171,411"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,Equipment,300A,Expenses,"1,186"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,Inter-Divisional Charges,700A,Expenses,"16,179"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,Inter-Divisional Recoveries,750A,Revenues,"(371,727)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,Materials & Supplies,200A,Expenses,"3,420"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,Salaries And Benefits,100A,Expenses,"858,206"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,Service And Rent,400A,Expenses,"7,872"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,User Fees & Donations,850A,Revenues,"(367,895)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,Equipment,300A,Expenses,"2,371"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,Inter-Divisional Charges,700A,Expenses,"31,843"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,Inter-Divisional Recoveries,750A,Revenues,"(959,889)"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,Materials & Supplies,200A,Expenses,"7,522"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,Salaries And Benefits,100A,Expenses,"1,710,439"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,Service And Rent,400A,Expenses,"15,024"
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,User Fees & Donations,850A,Revenues,"(212,880)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,Equipment,300A,Expenses,"7,113"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,Inter-Divisional Charges,700A,Expenses,"98,299"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,Inter-Divisional Recoveries,750A,Revenues,"(3,474,841)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,Materials & Supplies,200A,Expenses,"22,256"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,Salaries And Benefits,100A,Expenses,"5,265,144"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,Service And Rent,400A,Expenses,"66,058"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,User Fees & Donations,850A,Revenues,"(64,181)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,Equipment,300A,Expenses,"5,334"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,Inter-Divisional Charges,700A,Expenses,"75,981"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,Inter-Divisional Recoveries,750A,Revenues,"(2,717,618)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,Materials & Supplies,200A,Expenses,"18,649"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,Salaries And Benefits,100A,Expenses,"3,465,992"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,Service And Rent,400A,Expenses,"34,193"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,User Fees & Donations,850A,Revenues,"(160,871)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Equipment,300A,Expenses,"2,371"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Inter-Divisional Charges,700A,Expenses,"32,285"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Inter-Divisional Recoveries,750A,Revenues,"(948,290)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Materials & Supplies,200A,Expenses,"7,570"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Salaries And Benefits,100A,Expenses,"1,654,275"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Service And Rent,400A,Expenses,"24,057"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,Sundry and Other Revenues,940A,Revenues,"(1,717,885)"
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,User Fees & Donations,850A,Revenues,"(2,427,777)"
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,Equipment,300A,Expenses,"6,055"
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,Inter-Divisional Charges,700A,Expenses,"157,598"
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,Inter-Divisional Recoveries,750A,Revenues,"(1,126,096)"
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,Materials & Supplies,200A,Expenses,"12,156"
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,Salaries And Benefits,100A,Expenses,"926,468"
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,Service And Rent,400A,Expenses,"296,005"
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,Equipment,300A,Expenses,"1,185"
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,Inter-Divisional Charges,700A,Expenses,"331,034"
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,Inter-Divisional Recoveries,750A,Revenues,"(1,705,608)"
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,Materials & Supplies,200A,Expenses,"1,992"
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,Salaries And Benefits,100A,Expenses,"387,036"
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,Service And Rent,400A,Expenses,"6,982"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Equipment,300A,Expenses,"14,808"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Inter-Divisional Charges,700A,Expenses,"55,328"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Inter-Divisional Recoveries,750A,Revenues,"(1,408,598)"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Materials & Supplies,200A,Expenses,"11,855"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Salaries And Benefits,100A,Expenses,"1,460,425"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Service And Rent,400A,Expenses,"1,260,636"
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,Sundry and Other Revenues,940A,Revenues,"(293,000)"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Contribution From Reserves/Reserve Funds,930A,Revenues,"(477,124)"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Contribution To Reserves/Reserve Funds,510A,Expenses,"251,130"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Equipment,300A,Expenses,"276,628"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Inter-Divisional Charges,700A,Expenses,"822,753"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Inter-Divisional Recoveries,750A,Revenues,"(2,720,725)"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Materials & Supplies,200A,Expenses,"1,860,417"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Other Expenditures,650A,Expenses,"8,888,190"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Provincial Subsidies,805A,Revenues,"(13,000)"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Salaries And Benefits,100A,Expenses,"14,252,638"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Service And Rent,400A,Expenses,"2,345,333"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,Sundry and Other Revenues,940A,Revenues,"(54,445)"
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,User Fees & Donations,850A,Revenues,"(385,866)"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Contribution From Reserves/Reserve Funds,930A,Revenues,"(42,000)"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Contribution To Reserves/Reserve Funds,510A,Expenses,"735,925"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Equipment,300A,Expenses,"548,156"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Inter-Divisional Charges,700A,Expenses,"2,561,858"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Inter-Divisional Recoveries,750A,Revenues,"(1,219,399)"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Materials & Supplies,200A,Expenses,"6,100,965"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Other Expenditures,650A,Expenses,"191,616"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Provincial Subsidies,805A,Revenues,"(563,472)"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Salaries And Benefits,100A,Expenses,"57,950,031"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Service And Rent,400A,Expenses,"11,156,094"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,Sundry and Other Revenues,940A,Revenues,"(152,615)"
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,User Fees & Donations,850A,Revenues,"(30,478,314)"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Contribution From Reserves/Reserve Funds,930A,Revenues,"(28,000)"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Contribution To Reserves/Reserve Funds,510A,Expenses,"492,776"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Equipment,300A,Expenses,"369,717"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Inter-Divisional Charges,700A,Expenses,"1,653,487"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Inter-Divisional Recoveries,750A,Revenues,"(46,349)"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Materials & Supplies,200A,Expenses,"5,322,511"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Other Expenditures,650A,Expenses,"127,591"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Provincial Subsidies,805A,Revenues,"(37,500)"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Salaries And Benefits,100A,Expenses,"34,318,262"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Service And Rent,400A,Expenses,"4,499,009"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,Sundry and Other Revenues,940A,Revenues,"(77,569)"
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,User Fees & Donations,850A,Revenues,"(7,887,100)"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Contribution From Reserves/Reserve Funds,930A,Revenues,"(56,000)"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,041,640"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Equipment,300A,Expenses,"482,690"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Inter-Divisional Charges,700A,Expenses,"3,111,597"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Inter-Divisional Recoveries,750A,Revenues,"(37,985)"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Licences & Permits Revenue,860A,Revenues,"(4,205,896)"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Materials & Supplies,200A,Expenses,"8,455,224"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Other Expenditures,650A,Expenses,"254,960"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Provincial Subsidies,805A,Revenues,"(6,000)"
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,Salaries And Benefits,100A,Expenses,"34,066,572"
